Ticket Class,Ticket Priority,Ticket Number,Ticket Status,Opened Date,Hostname,OS Type,Ticket Summary,Queue ID,Ticket Resolved Date,Resolution Code,Resolution Text,Ticket Closed Date,Call code,Reported By,Executed Automata,Recommended Automata,Actionable,Assignment Queue,Autogenerated,Automation Engine,Business Application,Closure Code,Sub Category,Category,Alert Key,Target Finish Date,Time to resolve (min)
INCIDENT,3,IN86657608,RESOLVED,"Nov 6, 2025 1:38 AM",vonqn685ofme55um,Linux,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 6, 2025 1:39 AM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42u_pgfjcr_igp,"Nov 6, 2025 1:39 AM",0
INCIDENT,2,IN86657607,RESOLVED,"Nov 6, 2025 1:38 AM",vonqn685ofme46oi,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 6, 2025 1:40 AM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,OQ_Mhhnkpg,"Nov 6, 2025 1:40 AM",2
INCIDENT,3,IN86657691,RESOLVED,"Nov 6, 2025 1:31 AM",vonqn685ofme54um,Linux,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 6, 2025 1:35 AM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42u_pgfjcr_igp,"Nov 6, 2025 1:35 AM",4
INCIDENT,1,IN86657690,RESOLVED,"Nov 6, 2025 1:31 AM",vonqn685ofme49um,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 6, 2025 1:36 AM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42h_pgfjcr_igp,"Nov 6, 2025 1:36 AM",6
INCIDENT,2,IN86657698,RESOLVED,"Nov 6, 2025 1:30 AM",vonqn685ofme45oi,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 6, 2025 1:40 AM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,OQ_Mhhnkpg,"Nov 6, 2025 1:40 AM",10
INCIDENT,1,IN86657697,RESOLVCONF,"Nov 6, 2025 1:30 AM",vonqn685ofme57um,LINUX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCS,"Nov 6, 2025 6:21 AM",CAPACITY,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42h_pgfjcr_igp,"Nov 6, 2025 6:21 AM",291
INCIDENT,1,IN86657695,RESOLVED,"Nov 6, 2025 1:30 AM",vonqn685ofme59um,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 6, 2025 1:36 AM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42h_pgfjcr_igp,"Nov 6, 2025 1:36 AM",6
INCIDENT,1,IN86657694,RESOLVED,"Nov 6, 2025 1:30 AM",vonqn685ofme58um,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 6, 2025 1:36 AM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42h_pgfjcr_igp,"Nov 6, 2025 1:36 AM",6
INCIDENT,2,IN86657682,RESOLVED,"Nov 6, 2025 1:30 AM",vonqn685ofme46oi,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 6, 2025 1:40 AM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,OQ_Mhhnkpg,"Nov 6, 2025 1:40 AM",10
INCIDENT,2,IN86657681,RESOLVED,"Nov 6, 2025 1:30 AM",vonqn685ofme45oi,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 6, 2025 1:40 AM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,OQ_Mhhnkpg,"Nov 6, 2025 1:40 AM",10
INCIDENT,1,IN86657680,RESOLVED,"Nov 6, 2025 1:30 AM",vonqn685ofme40um,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 6, 2025 1:37 AM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42h_pgfjcr_igp,"Nov 6, 2025 1:37 AM",6
INCIDENT,1,IN86657688,RESOLVED,"Nov 6, 2025 1:30 AM",vonqn685ofme56um,Linux,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 6, 2025 1:36 AM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42h_pgfjcr_igp,"Nov 6, 2025 1:36 AM",6
INCIDENT,2,IN86657664,RESOLVCONF,"Nov 6, 2025 12:43 AM",qmn6,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Nov 6, 2025 5:28 AM",WORK AS DESIGN,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application44,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc6_owqcn,"Nov 6, 2025 5:28 AM",285
INCIDENT,1,IN86657654,SLAHOLD,"Nov 6, 2025 12:35 AM",conqt454o6,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,UNKNOWN,UNKNOWN,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application35,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_v41h_owqcn_igp,UNKNOWN,UNKNOWN
INCIDENT,3,IN86657531,RESOLVED,"Nov 6, 2025 12:20 AM",vonqn592noimo,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 6, 2025 12:24 AM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,acme002_hqq_p42u_ompim_igp,"Nov 6, 2025 12:24 AM",4
INCIDENT,2,IN86657506,RESOLVCONF,"Nov 5, 2025 11:35 PM",qmn6,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Nov 6, 2025 5:24 AM",WORK AS DESIGN,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application44,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc6_owqcn,"Nov 6, 2025 5:24 AM",349
INCIDENT,2,IN86657504,RESOLVED,"Nov 5, 2025 11:33 PM",vonqn592noimo,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 11:46 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,high-memory-swap-space-handler,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,high-memory-swap-space-handler,acme002_tkpogo_pnxe_pgfjcr,"Nov 5, 2025 11:46 PM",13
INCIDENT,2,IN88108464,CLOSED,"Nov 5, 2025 11:28 PM",fgkdoqtp94446,LINUX,acme#efjcntwo50007#x/ITM exceeded critical limit. Current usage: 100 %. (3050 MB of,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 6, 2025 9:38 AM",AUTOMATION,Automation application have automatically resolved the problem,"Nov 20, 2025 1:16 PM",EVENTMANAGEMENT,x,UNKNOWN,disk-handler,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,disk-handler,cnn_hqq_i42e_nkpsv,"Nov 6, 2025 9:38 AM",610
INCIDENT,2,IN86657581,RESOLVED,"Nov 5, 2025 11:25 PM",conqt454o6,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 11:29 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application35,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_v41e_owqcn_igp,"Nov 5, 2025 11:29 PM",4
INCIDENT,2,IN86657560,RESOLVCONF,"Nov 5, 2025 10:50 PM",conqt464gee9n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Nov 6, 2025 5:12 AM",WORK AS DESIGN,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application2,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc8_owqcn,"Nov 6, 2025 5:12 AM",381
INCIDENT,3,IN86657543,RESOLVED,"Nov 5, 2025 10:37 PM",conqt454o6,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 10:42 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application35,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_v41u_owqcn_igp,"Nov 5, 2025 10:42 PM",5
INCIDENT,2,IN86657431,RESOLVCONF,"Nov 5, 2025 10:22 PM",conqt467qeo4n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Nov 6, 2025 5:23 AM",WORK AS DESIGN,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application40,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc7_owqcn,"Nov 6, 2025 5:23 AM",421
INCIDENT,3,IN88106599,RESOLVED,"Nov 5, 2025 10:09 PM",fgceogqt348,UNIX,acme#The Oracle TNS Listener MGMTLSNR on node OTMPRD:acme_efbdnftw904:RZ is not running. Reported List,K-QQM-KP-FCR-FDO-CEOG-MPC,"Nov 6, 2025 5:14 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application11,UNKNOWN,UNKNOWN,database-handler,cnn_fkqmqn_ipxe_mpc,"Nov 6, 2025 5:14 PM",1145
INCIDENT,3,IN86657450,RESOLVED,"Nov 5, 2025 9:07 PM",vonqn520pjcp4,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 9:10 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,cpu-high-handler,Y,Y,Y,0,ACME_DC_Application9,UNKNOWN,UNKNOWN,cpu-high-handler,acme002_ensnmcf_p42u_qsqg_igp,"Nov 5, 2025 9:10 PM",3
INCIDENT,3,IN86657441,RESOLVED,"Nov 5, 2025 8:55 PM",vonqn685nfmd50um,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 9:00 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42u_pgfjcr_igp,"Nov 5, 2025 9:00 PM",5
INCIDENT,2,IN86656334,RESOLVCONF,"Nov 5, 2025 8:40 PM",conqt464gee9n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Nov 6, 2025 5:10 AM",WORK AS DESIGN,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application2,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc8_owqcn,"Nov 6, 2025 5:10 AM",510
INCIDENT,2,IN86656309,RESOLVCONF,"Nov 5, 2025 8:25 PM",conqt464gee9n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Nov 5, 2025 8:31 PM",CONFIGURATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application2,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc8_owqcn,"Nov 5, 2025 8:31 PM",6
INCIDENT,2,IN86656392,RESOLVED,"Nov 5, 2025 8:18 PM",conqu454nnlod8,WINDOWS,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 11:23 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,disk-handler,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,disk-handler,cnn_fqmqneg_i40e_ukp_igp,"Nov 5, 2025 11:23 PM",185
INCIDENT,2,IN86656383,RESOLVCONF,"Nov 5, 2025 8:12 PM",conqt464gee9n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Nov 5, 2025 8:18 PM",CONFIGURATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application2,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc8_owqcn,"Nov 5, 2025 8:18 PM",6
INCIDENT,2,IN86656389,RESOLVCONF,"Nov 5, 2025 8:10 PM",conqt464cfq5n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Nov 5, 2025 8:13 PM",CONFIGURATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application43,UNKNOWN,UNKNOWN,UNKNOWN,cnn_spnomp_v41e_owqcnlctc_igp,"Nov 5, 2025 8:13 PM",3
INCIDENT,3,IN86656384,RESOLVED,"Nov 5, 2025 8:06 PM",vonqn456nnnp4,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 8:16 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_npenmcf_p42u_pgfjcr,"Nov 5, 2025 8:16 PM",10
INCIDENT,2,IN86656372,RESOLVCONF,"Nov 5, 2025 8:06 PM",conqt464gee9n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Nov 5, 2025 8:11 PM",CONFIGURATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application2,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc8_owqcn,"Nov 5, 2025 8:11 PM",5
INCIDENT,2,IN86656376,RESOLVCONF,"Nov 5, 2025 8:02 PM",conqt464cfq4n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Nov 5, 2025 8:08 PM",CONFIGURATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application44,UNKNOWN,UNKNOWN,UNKNOWN,cnn_spnomp_v41e_owqcnlctc_igp,"Nov 5, 2025 8:08 PM",6
INCIDENT,2,IN86656353,RESOLVED,"Nov 5, 2025 7:53 PM",vonqn685nfmd50um,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 7:57 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42e_pgfjcr_igp,"Nov 5, 2025 7:57 PM",5
INCIDENT,2,IN86656230,RESOLVED,"Nov 5, 2025 7:39 PM",vonqc464ncfq8,AIX 7.3,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 7:43 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_npmeomp_v41e_owqcn_t6_igp,"Nov 5, 2025 7:43 PM",4
INCIDENT,3,IN88124329,CLOSED,"Nov 5, 2025 7:28 PM",fgkdoqtp94446,LINUX,acme#efjcntwo50006#The number of zombie processes is too high.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 5, 2025 9:58 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 13, 2025 7:41 AM",EVENTMANAGEMENT,x,UNKNOWN,zombie-process,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,zombie-process,cnn_xmo_inxu_nkpsv,"Nov 5, 2025 9:58 PM",150
INCIDENT,2,IN88124328,CLOSED,"Nov 5, 2025 7:28 PM",fgceogqt974,LINUX,acme#efbdnftw530#The utilization of swap space exceeded critical limit. Current usage: 80 %.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 5, 2025 7:33 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 20, 2025 7:48 AM",EVENTMANAGEMENT,x,UNKNOWN,high-memory-swap-space-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,high-memory-swap-space-handler,cnn_qucnnpe_inxe_nkpsv,"Nov 5, 2025 7:33 PM",5
INCIDENT,2,IN86656217,RESOLVED,"Nov 5, 2025 7:26 PM",conqt460du4n,WINDOWS,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 7:29 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,high-memory-swap-space-handler,Y,Y,Y,0,ACME_DC_Application40,UNKNOWN,UNKNOWN,high-memory-swap-space-handler,acme002_ogopgcn_ipre_ukp,"Nov 5, 2025 7:29 PM",3
INCIDENT,2,IN86656215,RESOLVCONF,"Nov 5, 2025 7:25 PM",vonqc464ncfq8,AIX 7.3,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Nov 5, 2025 7:35 PM",CONFIGURATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_spnomp_v41e_owqcnlctc_igp,"Nov 5, 2025 7:35 PM",10
INCIDENT,3,IN86656214,RESOLVED,"Nov 5, 2025 7:23 PM",conqt486fdn4n,WINDOWS,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 7:48 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application10,UNKNOWN,UNKNOWN,UNKNOWN,cnn_uqqnpd_u40u_ukp,"Nov 5, 2025 7:48 PM",25
INCIDENT,2,IN86656201,RESOLVCONF,"Nov 5, 2025 7:21 PM",conqt45745nlr,AIX 7.3,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Nov 5, 2025 8:16 PM",CONFIGURATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cnfmup_iqc6_owqcn,"Nov 5, 2025 8:16 PM",55
INCIDENT,2,IN88152744,CLOSED,"Nov 5, 2025 6:54 PM",UNKNOWN,UNKNOWN,acme#Only 13.11 Percent free Space are left on ASM Disk Group PIMTSTLOG on Node RZ:VERTEXT-acme_efbdnft,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 5, 2025 7:24 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 20, 2025 1:13 PM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,database-handler,UNKNOWN,"Nov 5, 2025 7:24 PM",30
INCIDENT,3,IN86656263,RESOLVED,"Nov 5, 2025 6:50 PM",vonqn685nfmd50um,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 7:04 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42u_pgfjcr_igp,"Nov 5, 2025 7:04 PM",14
INCIDENT,3,IN86656261,RESOLVED,"Nov 5, 2025 6:47 PM",vonqn520pjcp4,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 7:02 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,cpu-high-handler,Y,Y,Y,0,ACME_DC_Application9,UNKNOWN,UNKNOWN,cpu-high-handler,acme002_ensnmcf_p42u_qsqg_igp,"Nov 5, 2025 7:02 PM",15
INCIDENT,3,IN88105011,RESOLVED,"Nov 5, 2025 6:43 PM",fgceogqt308,UNIX,acme#efbdnftw964#Filesystem /ORACLE/CASYSB exceeded warning limit. Current usage: 95 %.,K-QQM-KP-FCR-FDO-CEOG-MPC,"Nov 12, 2025 5:08 PM",AUTOMATION,space is added on filesystem and have enough space acmece resolving these alerts<br /><br /><br /><br />df -Ph /ORACLE/OTMTST<br />Filesystem Size Used Avail Use% Mounted on<br />/dev/mapper/oradiagvg-otmdev_lv 8.0G 4.9G 3.1G 62% /ORACLE/OTMTST<br /><br /><br />df -vg /ORACLE/CASYSB<br />Filesystem GB blocks Used Free %Used Iused Ifree %Iused Mounted on<br />/dev/CASYSB_lv 11.62 5.81 5.82 50% 1577 x 1% /ORACLE/CASYSB<br />,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,disk-handler,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,disk-handler,cnn_hpgrdqn7_ipxe_mpc,"Nov 12, 2025 5:08 PM",9986
INCIDENT,2,IN86656250,RESOLVED,"Nov 5, 2025 6:41 PM",conqt460du4n,WINDOWS,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 7:06 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,high-memory-swap-space-handler,Y,Y,Y,0,ACME_DC_Application40,UNKNOWN,UNKNOWN,high-memory-swap-space-handler,acme002_ogopgcn_ipre_ukp,"Nov 5, 2025 7:06 PM",24
INCIDENT,2,IN86656240,RESOLVCONF,"Nov 5, 2025 6:31 PM",conqt453gee1n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCS,"Nov 6, 2025 11:33 AM",CAPACITY,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application48,UNKNOWN,UNKNOWN,UNKNOWN,cnn_gppcnpr_v416_ckv,"Nov 6, 2025 11:33 AM",1022
INCIDENT,2,IN86656131,RESOLVED,"Nov 5, 2025 6:26 PM",vonqn685nfmd56um,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 6:47 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,cpu-high-handler,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,cpu-high-handler,acme002_ensnmcf_p42e_pgfjcr_igp,"Nov 5, 2025 6:47 PM",21
INCIDENT,2,IN86656182,RESOLVED,"Nov 5, 2025 5:40 PM",conqt467nk4f,WINDOWS,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 5:45 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application1,UNKNOWN,UNKNOWN,UNKNOWN,cnn_npepso_i40e_owqcn_igp,"Nov 5, 2025 5:45 PM",5
INCIDENT,2,IN86656018,RESOLVCONF,"Nov 5, 2025 4:54 PM",vonqc460rgee5,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Nov 5, 2025 5:10 PM",CONFIGURATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc7_owqcn,"Nov 5, 2025 5:10 PM",16
INCIDENT,3,IN86656016,RESOLVED,"Nov 5, 2025 4:53 PM",vonqn464neq4,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 5:03 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42u_pgfjcr_igp,"Nov 5, 2025 5:03 PM",9
INCIDENT,3,IN86656055,RESOLVED,"Nov 5, 2025 3:55 PM",vonqn685nfmd50um,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Nov 5, 2025 4:00 PM",AUTOMATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42u_pgfjcr_igp,"Nov 5, 2025 4:00 PM",5
